categoria,tabela,coluna,yaml_local,rotulo_local,descricao_local,codigos_locais_json,formato_local,referencias_locais_json,mencao_textual_em_pdf,validacao_semantica
SINAN,t000_CHAGBR23,COMUNINF,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DOENCA_TRA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_ENCERRA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/Chagas/DIC_DADOS_Chagas_v5.pdf | https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_DIGITA,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_TRANSUS,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_TRANSDM,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_TRANSSM,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_TRANSRM,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_TRANSRS,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,DT_TRANSSE,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,NU_LOTE_V,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINAN,t000_CHAGBR23,NU_LOTE_H,,,,,,,https://portalsinan.saude.gov.br/images/documentos/Agravos/NINDIV/DIC_DADOS_Notificacao_Individual_v5.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,ORIGEM,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Origem do registro,,"{""1"": ""Oracle"", ""2"": ""SINASC Web"", ""3"": ""SINASC Local"", ""9"": ""Ignorado""}",,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,CODESTAB,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Estabelecimento (CNES),"Código CNES do estabelecimento (7 dígitos). O nome resolve via
``aux_cnes`` quando ``import_cnes_master()`` foi rodado.
",,,"[{""fields"": ""codestab"", ""reference"": {""resource"": ""aux_cnes"", ""fields"": ""cnes""}}]",ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,CODMUNNASC,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Município de nascimento,,,,"[{""fields"": ""codmunnasc"", ""reference"": {""resource"": ""aux_municipios"", ""fields"": ""codigo_ibge""}}]",ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,LOCNASC,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Local de nascimento,,"{""1"": ""Hospital"", ""2"": ""Outro estabelecimento de saúde"", ""3"": ""Domicílio"", ""4"": ""Outros"", ""5"": ""Aldeia indígena"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,IDADEMAE,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Idade da mãe,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,ESTCIVMAE,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Estado civil da mãe,,"{""1"": ""Solteira"", ""2"": ""Casada"", ""3"": ""Viúva"", ""4"": ""Separada/Divorciada"", ""5"": ""União estável"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,ESCMAE,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Escolaridade da mãe (faixas),,"{""1"": ""Nenhuma"", ""2"": ""1 a 3 anos"", ""3"": ""4 a 7 anos"", ""4"": ""8 a 11 anos"", ""5"": ""12 anos ou mais"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,CODOCUPMAE,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Ocupação da mãe (CBO),,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,QTDFILVIVO,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Filhos nascidos vivos,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,QTDFILMORT,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Filhos mortos,,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,CODMUNRES,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Município de residência,,,,"[{""fields"": ""codmunres"", ""reference"": {""resource"": ""aux_municipios"", ""fields"": ""codigo_ibge""}}]",ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,GESTACAO,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Gestação (faixas semanas),,"{""1"": ""< 22 semanas"", ""2"": ""22 a 27 semanas"", ""3"": ""28 a 31 semanas"", ""4"": ""32 a 36 semanas"", ""5"": ""37 a 41 semanas"", ""6"": ""42+ semanas"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,GRAVIDEZ,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Tipo de gravidez,,"{""1"": ""Única"", ""2"": ""Dupla"", ""3"": ""Tripla ou mais"", ""9"": ""Ignorada""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,PARTO,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Tipo de parto,,"{""1"": ""Vaginal"", ""2"": ""Cesáreo"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,CONSULTAS,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Consultas pré-natal (faixas),,"{""1"": ""Nenhuma"", ""2"": ""1 a 3 consultas"", ""3"": ""4 a 6 consultas"", ""4"": ""7 ou mais consultas"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,DTNASC,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Data de nascimento,,,ddMMyyyy,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,HORANASC,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Hora de nascimento,,,time_hhmm,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,SEXO,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Sexo,,"{""0"": ""Ignorado"", ""1"": ""Masculino"", ""2"": ""Feminino"", ""9"": ""Ignorado"", ""M"": ""Masculino"", ""F"": ""Feminino"", ""I"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,APGAR1,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Apgar 1º minuto,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,APGAR5,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Apgar 5º minuto,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,RACACOR,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Raça/cor do recém-nascido,,"{""1"": ""Branca"", ""2"": ""Preta"", ""3"": ""Amarela"", ""4"": ""Parda"", ""5"": ""Indígena"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,PESO,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Peso ao nascer (g),,,,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,IDANOMAL,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Anomalia congênita,,"{""1"": ""Sim"", ""2"": ""Não"", ""9"": ""Ignorado""}",,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,DTCADASTRO,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Data de cadastro,,,ddMMyyyy,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,CODANOMAL,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Código da anomalia (CID-10),,,,"[{""fields"": ""codanomal"", ""reference"": {""resource"": ""aux_cid10"", ""fields"": ""codigo""}}]",ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,NUMEROLOTE,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Número do lote,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,VERSAOSIST,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Versão do sistema,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,DTRECEBIM,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Data de recebimento,,,ddMMyyyy,,ftp://ftp.datasus.gov.br/dissemin/publicos/SINASC/NOV/DOCS/Estrutura_SINASC_para_CD.pdf,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,DIFDATA,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Diferença de datas (dias),,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,DTRECORIGA,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Data recebimento original,,,ddMMyyyy,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,NATURALMAE,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Naturalidade da mãe,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,CODMUNNATU,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Município de naturalidade da mãe,,,,"[{""fields"": ""codmunnatu"", ""reference"": {""resource"": ""aux_municipios"", ""fields"": ""codigo_ibge""}}]",,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,CODUFNATU,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,UF de naturalidade da mãe,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,ESCMAE2010,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Escolaridade da mãe (2010),,"{""0"": ""Sem escolaridade"", ""1"": ""Fundamental I (1-5 ano)"", ""2"": ""Fundamental II (6-9 ano)"", ""3"": ""Médio"", ""4"": ""Superior incompleto"", ""5"": ""Superior completo"", ""9"": ""Ignorado""}",,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,SERIESCMAE,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Série escolar da mãe,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,DTNASCMAE,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Data de nascimento da mãe,,,ddMMyyyy,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,RACACORMAE,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Raça/cor da mãe,,"{""1"": ""Branca"", ""2"": ""Preta"", ""3"": ""Amarela"", ""4"": ""Parda"", ""5"": ""Indígena"", ""9"": ""Ignorado""}",,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,QTDGESTANT,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Gestações anteriores,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,QTDPARTNOR,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Partos vaginais anteriores,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,QTDPARTCES,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Partos cesáreos anteriores,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,IDADEPAI,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Idade do pai,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,DTULTMENST,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Data última menstruação,,,ddMMyyyy,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,SEMAGESTAC,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Semanas de gestação,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,TPMETESTIM,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Método estimativa IG,,"{""1"": ""Exame físico"", ""2"": ""Outro método"", ""9"": ""Ignorado""}",,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,CONSPRENAT,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Consultas pré-natal (exato),,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,MESPRENAT,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Mês início pré-natal,,,,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,TPAPRESENT,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Apresentação fetal,,"{""1"": ""Cefálico"", ""2"": ""Pélvica ou podálica"", ""3"": ""Transversa"", ""9"": ""Ignorado""}",,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
SINASC,t000_DNRR2023,STTRABPART,src/omnisus_db/data/dicionarios/sinasc_nv.yaml,Trabalho de parto induzido,,"{""1"": ""Sim"", ""2"": ""Não"", ""3"": ""Não se aplica"", ""9"": ""Ignorado""}",,,,Não auditada individualmente; rótulo local/menção textual não comprovam correspondência semântica.
